Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
367,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_367.txt,129.0,129.0,270.0,257.0,20.0,20.0,32.0,-140.0,80.0,80.0,138.0,3.0,9.0,9.0,9.0,-189.0,28.0,28.0,28.0,-132.0,129.0,129.0,477.0,-201.0,False,78125.0,0.0,13934718000.0,631.0,86.0,125543488.0,391.0,4.0
368,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_368.txt,0.0,-11.0,0.0,-64.0,0.0,-54.0,0.0,-350.0,0.0,-11.0,0.0,-271.0,11.0,11.0,11.0,-236.0,21.0,21.0,23.0,-118.0,21.0,21.0,34.0,-1039.0,False,78125.0,0.0,16853855760.0,598.0,88.0,14448166656.0,561.0,76.0
369,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_369.txt,138.0,138.0,211.0,78.0,108.0,108.0,113.0,-208.0,24.0,24.0,46.0,-100.0,27.0,27.0,27.0,-379.0,0.0,-62.0,0.0,-592.0,138.0,138.0,397.0,-1201.0,False,78125.0,0.0,16257483000.0,616.0,86.0,0.0,592.0,0.0
370,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_370.txt,39.0,39.0,65.0,-51.0,0.0,-3.0,0.0,-332.0,82.0,82.0,161.0,66.0,0.0,-63.0,0.0,-378.0,6.0,6.0,6.0,-254.0,82.0,82.0,232.0,-949.0,False,78125.0,0.0,26617218264.0,648.0,97.0,21987751968.0,634.0,78.0
371,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_371.txt,153.0,153.0,284.0,193.0,65.0,65.0,65.0,-298.0,0.0,-81.0,0.0,-596.0,64.0,64.0,103.0,9.0,72.0,72.0,72.0,-406.0,153.0,153.0,524.0,-1098.0,False,78125.0,0.0,15863998472.0,596.0,87.0,0.0,596.0,0.0
372,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_372.txt,78.0,78.0,101.0,-91.0,75.0,75.0,77.0,-131.0,101.0,101.0,101.0,-129.0,48.0,48.0,48.0,-286.0,0.0,-97.0,0.0,-611.0,101.0,101.0,327.0,-1248.0,False,78125.0,0.0,19511376564.0,611.0,93.0,0.0,611.0,0.0
373,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_373.txt,95.0,95.0,95.0,-135.0,55.0,55.0,55.0,-400.0,97.0,97.0,133.0,67.0,52.0,52.0,85.0,-69.0,0.0,-94.0,0.0,-610.0,97.0,97.0,368.0,-1147.0,False,78125.0,0.0,21007467800.0,611.0,94.0,0.0,610.0,0.0
374,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_374.txt,0.0,-24.0,0.0,-236.0,28.0,28.0,28.0,-291.0,0.0,-50.0,0.0,-354.0,77.0,77.0,156.0,156.0,0.0,-45.0,0.0,-328.0,77.0,77.0,184.0,-1053.0,False,78125.0,0.0,11541449358.0,549.0,92.0,9247989378.0,528.0,62.0
375,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_375.txt,34.0,34.0,50.0,-65.0,4.0,4.0,4.0,-259.0,0.0,-6.0,0.0,-260.0,46.0,46.0,64.0,43.0,0.0,-13.0,0.0,-244.0,46.0,46.0,118.0,-785.0,False,78125.0,0.0,12707150400.0,625.0,80.0,7320487104.0,532.0,42.0
376,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_376.txt,81.0,81.0,175.0,175.0,19.0,19.0,19.0,-238.0,0.0,-9.0,0.0,-175.0,23.0,23.0,28.0,-62.0,0.0,-32.0,0.0,-332.0,81.0,81.0,222.0,-632.0,False,78125.0,0.0,18081453600.0,593.0,89.0,8045757174.0,498.0,62.0
377,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_377.txt,4.0,4.0,4.0,-304.0,62.0,62.0,102.0,-84.0,105.0,105.0,125.0,49.0,8.0,8.0,8.0,-221.0,0.0,-22.0,0.0,-278.0,105.0,105.0,239.0,-838.0,False,78125.0,0.0,10339219800.0,565.0,87.0,6759895500.0,511.0,46.0
378,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_378.txt,34.0,34.0,52.0,-47.0,0.0,-11.0,0.0,-414.0,0.0,-52.0,0.0,-335.0,48.0,48.0,73.0,-74.0,0.0,-7.0,0.0,-268.0,48.0,48.0,125.0,-1138.0,False,78125.0,0.0,17194953776.0,628.0,88.0,17068099048.0,601.0,73.0
379,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_379.txt,29.0,29.0,67.0,-36.0,41.0,41.0,41.0,-259.0,0.0,-34.0,0.0,-338.0,34.0,34.0,39.0,-109.0,0.0,-15.0,0.0,-318.0,41.0,41.0,147.0,-1060.0,False,78125.0,0.0,14507352384.0,586.0,90.0,11722009152.0,573.0,53.0
380,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_380.txt,52.0,52.0,98.0,68.0,13.0,13.0,13.0,-235.0,26.0,26.0,38.0,-68.0,0.0,-6.0,0.0,-357.0,0.0,-1.0,0.0,-273.0,52.0,52.0,149.0,-865.0,False,78125.0,0.0,14091576096.0,572.0,84.0,12266315880.0,559.0,65.0
381,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_381.txt,0.0,-44.0,0.0,-340.0,65.0,65.0,65.0,13.0,0.0,-28.0,0.0,-374.0,0.0,-26.0,0.0,-423.0,76.0,76.0,144.0,137.0,76.0,76.0,209.0,-987.0,False,78125.0,0.0,21206208240.0,635.0,94.0,18499032720.0,608.0,70.0
382,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_382.txt,90.0,90.0,92.0,82.0,0.0,-12.0,0.0,-258.0,11.0,11.0,11.0,-125.0,0.0,-13.0,0.0,-197.0,0.0,-28.0,0.0,-322.0,90.0,90.0,103.0,-820.0,False,78125.0,0.0,8421446880.0,550.0,87.0,4689484800.0,494.0,40.0
383,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_383.txt,82.0,82.0,114.0,14.0,0.0,-14.0,0.0,-324.0,0.0,-14.0,0.0,-308.0,27.0,27.0,31.0,-120.0,0.0,-4.0,0.0,-331.0,82.0,82.0,145.0,-1069.0,False,78125.0,0.0,11276920280.0,602.0,90.0,10000110600.0,568.0,58.0
384,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_384.txt,108.0,108.0,136.0,-178.0,0.0,0.0,0.0,-585.0,48.0,48.0,71.0,-386.0,0.0,0.0,0.0,-585.0,171.0,171.0,456.0,456.0,171.0,171.0,663.0,-1278.0,False,78125.0,0.0,7338158464.0,587.0,86.0,0.0,585.0,0.0
385,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_385.txt,43.0,43.0,51.0,-24.0,18.0,18.0,18.0,-190.0,0.0,-19.0,0.0,-262.0,0.0,-28.0,0.0,-225.0,0.0,-49.0,0.0,-349.0,43.0,43.0,69.0,-1050.0,False,78125.0,0.0,15486174000.0,579.0,92.0,13302648576.0,552.0,84.0
386,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_386.txt,35.0,35.0,35.0,-34.0,45.0,45.0,45.0,-80.0,0.0,-49.0,0.0,-333.0,0.0,-43.0,0.0,-339.0,0.0,-35.0,0.0,-289.0,45.0,45.0,80.0,-1075.0,False,78125.0,1.0,12773013750.0,551.0,87.0,10521025200.0,516.0,75.0
387,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_387.txt,106.0,106.0,264.0,199.0,38.0,38.0,73.0,-144.0,85.0,85.0,89.0,-118.0,58.0,58.0,97.0,9.0,0.0,-33.0,0.0,-233.0,106.0,106.0,523.0,-287.0,False,78125.0,0.0,15862247856.0,596.0,89.0,173774646.0,428.0,2.0
388,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_388.txt,55.0,55.0,148.0,-13.0,0.0,0.0,0.0,-537.0,0.0,0.0,0.0,-537.0,60.0,60.0,115.0,-237.0,169.0,169.0,436.0,417.0,169.0,169.0,699.0,-907.0,False,78125.0,0.0,9665976320.0,577.0,88.0,0.0,537.0,0.0
389,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_389.txt,0.0,-38.0,0.0,-208.0,0.0,-20.0,0.0,-198.0,0.0,-33.0,0.0,-310.0,0.0,-4.0,0.0,-187.0,2.0,2.0,2.0,-56.0,2.0,2.0,2.0,-959.0,False,78125.0,0.0,15219595440.0,566.0,88.0,8582112000.0,498.0,84.0
390,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_390.txt,2.0,2.0,2.0,-177.0,7.0,7.0,7.0,-256.0,0.0,-18.0,0.0,-288.0,28.0,28.0,43.0,-5.0,0.0,-35.0,0.0,-291.0,28.0,28.0,52.0,-1017.0,False,78125.0,0.0,12468755208.0,573.0,84.0,10526611200.0,538.0,67.0
391,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_391.txt,0.0,-27.0,0.0,-247.0,54.0,54.0,107.0,-72.0,53.0,53.0,99.0,-59.0,0.0,-52.0,0.0,-377.0,0.0,-42.0,0.0,-395.0,54.0,54.0,206.0,-1150.0,False,78125.0,0.0,13453193452.0,574.0,86.0,9327830400.0,559.0,50.0
392,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_392.txt,0.0,-22.0,0.0,-265.0,0.0,-66.0,0.0,-369.0,0.0,-5.0,0.0,-269.0,0.0,-6.0,0.0,-218.0,0.0,-4.0,0.0,-147.0,0.0,-4.0,0.0,-1268.0,True,78125.0,1.0,19163682720.0,590.0,91.0,19163682720.0,590.0,91.0
393,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_393.txt,0.0,-32.0,0.0,-385.0,87.0,87.0,163.0,-25.0,0.0,-23.0,0.0,-353.0,23.0,23.0,23.0,-118.0,0.0,-16.0,0.0,-365.0,87.0,87.0,186.0,-1246.0,False,78125.0,0.0,27534572872.0,641.0,96.0,17804062104.0,616.0,58.0
394,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_394.txt,0.0,-37.0,0.0,-405.0,84.0,84.0,84.0,-108.0,7.0,7.0,7.0,-263.0,57.0,57.0,103.0,3.0,19.0,19.0,19.0,-248.0,84.0,84.0,213.0,-1021.0,False,78125.0,0.0,16780340640.0,595.0,86.0,13804375140.0,587.0,59.0
395,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_395.txt,0.0,-13.0,0.0,-237.0,38.0,38.0,69.0,-34.0,0.0,-45.0,0.0,-310.0,0.0,-23.0,0.0,-285.0,8.0,8.0,14.0,-114.0,38.0,38.0,83.0,-980.0,False,78125.0,0.0,10634718528.0,557.0,83.0,10572973236.0,540.0,71.0
396,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_396.txt,58.0,58.0,104.0,38.0,87.0,87.0,99.0,-22.0,0.0,-30.0,0.0,-273.0,0.0,-25.0,0.0,-233.0,0.0,-29.0,0.0,-203.0,87.0,87.0,203.0,-693.0,False,78125.0,2.0,12549464640.0,546.0,87.0,6165884880.0,472.0,61.0
397,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_397.txt,11.0,11.0,11.0,-273.0,52.0,52.0,128.0,124.0,36.0,36.0,55.0,1.0,10.0,10.0,10.0,-306.0,0.0,-26.0,0.0,-334.0,52.0,52.0,204.0,-788.0,False,78125.0,0.0,13487714240.0,586.0,84.0,8364880524.0,519.0,59.0
398,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_398.txt,0.0,-70.0,0.0,-422.0,0.0,-39.0,0.0,-367.0,2.0,2.0,3.0,-45.0,0.0,-50.0,0.0,-334.0,41.0,41.0,62.0,20.0,41.0,41.0,65.0,-1148.0,False,78125.0,0.0,14315470848.0,562.0,92.0,14315470848.0,562.0,72.0
399,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_399.txt,85.0,85.0,146.0,-22.0,77.0,77.0,77.0,-141.0,38.0,38.0,38.0,-173.0,46.0,46.0,51.0,-58.0,0.0,-7.0,0.0,-298.0,85.0,85.0,312.0,-692.0,False,78125.0,0.0,12617768520.0,587.0,89.0,2207445240.0,501.0,13.0
400,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_400.txt,0.0,-7.0,0.0,-209.0,63.0,63.0,88.0,24.0,27.0,27.0,27.0,-137.0,0.0,-6.0,0.0,-141.0,0.0,-20.0,0.0,-192.0,63.0,63.0,115.0,-655.0,False,78125.0,0.0,15317692920.0,606.0,94.0,5148586800.0,449.0,69.0
401,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_401.txt,1.0,1.0,1.0,-276.0,0.0,-38.0,0.0,-329.0,42.0,42.0,81.0,-65.0,36.0,36.0,70.0,-24.0,4.0,4.0,4.0,-365.0,42.0,42.0,156.0,-1059.0,False,78125.0,0.0,13726202490.0,573.0,82.0,7033288680.0,541.0,46.0
402,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_402.txt,0.0,-35.0,0.0,-374.0,0.0,-29.0,0.0,-401.0,0.0,0.0,0.0,-83.0,17.0,17.0,20.0,-110.0,0.0,-60.0,0.0,-415.0,17.0,17.0,20.0,-1383.0,False,78125.0,0.0,20027007000.0,613.0,90.0,20027007000.0,613.0,77.0
403,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_403.txt,104.0,104.0,239.0,239.0,0.0,-32.0,0.0,-341.0,0.0,-6.0,0.0,-232.0,0.0,-27.0,0.0,-369.0,0.0,-3.0,0.0,-198.0,104.0,104.0,239.0,-901.0,False,78125.0,0.0,11865698208.0,562.0,78.0,9196177536.0,557.0,76.0
404,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_404.txt,92.0,92.0,150.0,112.0,95.0,95.0,95.0,-59.0,73.0,73.0,78.0,-42.0,0.0,-17.0,0.0,-318.0,0.0,-11.0,0.0,-206.0,95.0,95.0,323.0,-513.0,False,78125.0,0.0,11410208370.0,532.0,88.0,2040145146.0,456.0,17.0
405,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_405.txt,63.0,63.0,64.0,39.0,0.0,-6.0,0.0,-307.0,5.0,5.0,5.0,-281.0,0.0,-56.0,0.0,-363.0,77.0,77.0,140.0,113.0,77.0,77.0,209.0,-799.0,False,78125.0,0.0,17718592500.0,610.0,93.0,10695132000.0,546.0,60.0
406,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_406.txt,38.0,38.0,38.0,-86.0,0.0,-20.0,0.0,-201.0,0.0,-22.0,0.0,-199.0,0.0,-44.0,0.0,-371.0,0.0,-18.0,0.0,-273.0,38.0,38.0,38.0,-1130.0,False,78125.0,0.0,22444947855.0,607.0,97.0,21814347654.0,604.0,93.0
407,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_407.txt,84.0,84.0,134.0,18.0,126.0,126.0,222.0,184.0,43.0,43.0,54.0,-130.0,0.0,-13.0,0.0,-280.0,49.0,49.0,49.0,-167.0,126.0,126.0,459.0,-375.0,False,78125.0,0.0,5169654840.0,454.0,65.0,409903168.0,388.0,8.0
408,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_408.txt,0.0,-3.0,0.0,-181.0,59.0,59.0,59.0,-32.0,0.0,-55.0,0.0,-272.0,0.0,-27.0,0.0,-181.0,14.0,14.0,14.0,-85.0,59.0,59.0,73.0,-751.0,False,78125.0,1.0,12230844780.0,575.0,79.0,9067313717.0,501.0,77.0
409,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_409.txt,57.0,57.0,57.0,17.0,0.0,-16.0,0.0,-321.0,16.0,16.0,16.0,-148.0,0.0,-1.0,0.0,-226.0,0.0,-4.0,0.0,-238.0,57.0,57.0,73.0,-916.0,False,78125.0,0.0,20079339840.0,608.0,90.0,18615221310.0,588.0,89.0
410,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_410.txt,56.0,56.0,99.0,-8.0,88.0,88.0,100.0,-29.0,0.0,-28.0,0.0,-344.0,0.0,-47.0,0.0,-278.0,0.0,-48.0,0.0,-449.0,88.0,88.0,199.0,-1108.0,False,78125.0,0.0,19660029840.0,621.0,87.0,12221068800.0,566.0,60.0
411,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_411.txt,91.0,91.0,91.0,-346.0,165.0,165.0,307.0,202.0,0.0,-88.0,0.0,-646.0,78.0,78.0,78.0,-397.0,54.0,54.0,62.0,-128.0,165.0,165.0,538.0,-1315.0,False,78125.0,0.0,26744002560.0,648.0,93.0,0.0,646.0,0.0
412,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_412.txt,0.0,-66.0,0.0,-341.0,0.0,-25.0,0.0,-219.0,0.0,-25.0,0.0,-303.0,15.0,15.0,18.0,-92.0,0.0,-20.0,0.0,-363.0,15.0,15.0,18.0,-1318.0,False,78125.0,0.0,19469169720.0,601.0,90.0,19469169720.0,601.0,87.0
413,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_413.txt,4.0,4.0,4.0,-48.0,82.0,82.0,200.0,65.0,16.0,16.0,16.0,-182.0,25.0,25.0,25.0,-212.0,0.0,-42.0,0.0,-218.0,82.0,82.0,245.0,-595.0,False,78125.0,0.0,14769924372.0,598.0,96.0,5801113728.0,478.0,54.0
414,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_414.txt,60.0,60.0,118.0,84.0,4.0,4.0,4.0,-249.0,3.0,3.0,3.0,-273.0,6.0,6.0,6.0,-252.0,46.0,46.0,68.0,-74.0,60.0,60.0,199.0,-764.0,False,78125.0,0.0,16381891200.0,598.0,93.0,8153775000.0,545.0,50.0
415,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_415.txt,116.0,116.0,146.0,92.0,14.0,14.0,16.0,-242.0,0.0,-11.0,0.0,-358.0,27.0,27.0,27.0,-224.0,59.0,59.0,59.0,-118.0,116.0,116.0,248.0,-850.0,False,78125.0,0.0,9465730560.0,600.0,82.0,268069152.0,480.0,2.0
416,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_416.txt,79.0,79.0,79.0,-157.0,59.0,59.0,84.0,-72.0,91.0,91.0,126.0,-40.0,18.0,18.0,18.0,-300.0,0.0,-9.0,0.0,-293.0,91.0,91.0,307.0,-862.0,False,78125.0,0.0,8623790725.0,561.0,89.0,131045202.0,476.0,1.0
417,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_417.txt,0.0,-30.0,0.0,-309.0,0.0,-21.0,0.0,-311.0,0.0,-15.0,0.0,-309.0,0.0,-54.0,0.0,-380.0,119.0,119.0,259.0,219.0,119.0,119.0,259.0,-1090.0,False,78125.0,0.0,14333734800.0,588.0,89.0,9160542160.0,567.0,55.0
418,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_418.txt,158.0,158.0,218.0,149.0,98.0,98.0,98.0,-137.0,95.0,95.0,130.0,-27.0,0.0,-43.0,0.0,-445.0,52.0,52.0,52.0,-66.0,158.0,158.0,498.0,-526.0,False,78125.0,0.0,6225367680.0,513.0,72.0,0.0,445.0,0.0
419,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_419.txt,84.0,84.0,100.0,2.0,0.0,-7.0,0.0,-264.0,0.0,-19.0,0.0,-247.0,0.0,-8.0,0.0,-280.0,49.0,49.0,89.0,16.0,84.0,84.0,189.0,-773.0,False,78125.0,0.0,19214544384.0,635.0,87.0,15458457960.0,562.0,82.0
420,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_420.txt,37.0,37.0,67.0,67.0,32.0,32.0,32.0,-265.0,0.0,-38.0,0.0,-371.0,38.0,38.0,38.0,-212.0,68.0,68.0,76.0,-129.0,68.0,68.0,213.0,-910.0,False,78125.0,0.0,6282666720.0,479.0,74.0,2838715776.0,469.0,26.0
421,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_421.txt,62.0,62.0,98.0,74.0,74.0,74.0,74.0,-85.0,15.0,15.0,15.0,-269.0,5.0,5.0,5.0,-222.0,0.0,-5.0,0.0,-348.0,74.0,74.0,192.0,-850.0,False,78125.0,0.0,12886999090.0,629.0,86.0,915099850.0,516.0,5.0
422,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_422.txt,62.0,62.0,83.0,-32.0,67.0,67.0,67.0,-138.0,19.0,19.0,19.0,-412.0,71.0,71.0,71.0,-187.0,0.0,-84.0,0.0,-610.0,71.0,71.0,240.0,-1379.0,False,78125.0,0.0,12393440640.0,618.0,85.0,0.0,610.0,0.0
423,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_423.txt,0.0,-75.0,0.0,-598.0,78.0,78.0,78.0,-205.0,161.0,161.0,268.0,172.0,92.0,92.0,118.0,-20.0,12.0,12.0,12.0,-453.0,161.0,161.0,476.0,-1104.0,False,78125.0,0.0,15605925120.0,601.0,90.0,0.0,598.0,0.0
424,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_424.txt,86.0,86.0,114.0,76.0,20.0,20.0,20.0,-266.0,46.0,46.0,70.0,46.0,0.0,-20.0,0.0,-309.0,0.0,-12.0,0.0,-262.0,86.0,86.0,204.0,-715.0,False,78125.0,0.0,15048968000.0,589.0,86.0,7972888000.0,525.0,44.0
425,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_425.txt,95.0,95.0,181.0,175.0,0.0,-33.0,0.0,-505.0,53.0,53.0,74.0,-184.0,47.0,47.0,78.0,-90.0,40.0,40.0,40.0,-340.0,95.0,95.0,373.0,-944.0,False,78125.0,0.0,6093753600.0,537.0,76.0,0.0,505.0,0.0
426,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_426.txt,16.0,16.0,32.0,-172.0,0.0,-25.0,0.0,-403.0,6.0,6.0,12.0,-49.0,0.0,-9.0,0.0,-334.0,0.0,-3.0,0.0,-295.0,16.0,16.0,44.0,-1253.0,False,78125.0,0.0,17918820864.0,603.0,92.0,17391091200.0,597.0,70.0
427,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_427.txt,30.0,30.0,30.0,-170.0,76.0,76.0,76.0,-132.0,138.0,138.0,138.0,-47.0,20.0,20.0,20.0,-394.0,0.0,-97.0,0.0,-583.0,138.0,138.0,264.0,-1326.0,False,78125.0,0.0,15687519000.0,583.0,89.0,0.0,583.0,0.0
428,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_428.txt,35.0,35.0,45.0,-124.0,0.0,-9.0,0.0,-244.0,2.0,2.0,2.0,-250.0,40.0,40.0,80.0,34.0,0.0,-48.0,0.0,-343.0,40.0,40.0,127.0,-927.0,False,78125.0,0.0,20505372160.0,614.0,92.0,12043624320.0,545.0,81.0
429,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_429.txt,39.0,39.0,39.0,-62.0,6.0,6.0,6.0,-197.0,0.0,0.0,0.0,-227.0,0.0,-25.0,0.0,-266.0,3.0,3.0,3.0,-94.0,39.0,39.0,48.0,-846.0,False,78125.0,0.0,11305906776.0,548.0,85.0,11147107500.0,529.0,75.0
430,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_430.txt,2.0,2.0,2.0,-130.0,0.0,-60.0,0.0,-297.0,0.0,-13.0,0.0,-234.0,0.0,-34.0,0.0,-291.0,0.0,-9.0,0.0,-128.0,2.0,2.0,2.0,-1080.0,False,78125.0,0.0,14524544775.0,571.0,95.0,13188277625.0,533.0,95.0
431,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_431.txt,107.0,107.0,107.0,-49.0,67.0,67.0,78.0,-124.0,110.0,110.0,140.0,-5.0,50.0,50.0,50.0,-276.0,0.0,-91.0,0.0,-564.0,110.0,110.0,375.0,-1018.0,False,78125.0,1.0,18565747200.0,617.0,91.0,0.0,564.0,0.0
432,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_432.txt,1.0,1.0,1.0,-246.0,58.0,58.0,86.0,-53.0,0.0,-65.0,0.0,-418.0,0.0,-49.0,0.0,-432.0,19.0,19.0,31.0,-66.0,58.0,58.0,118.0,-1215.0,False,78125.0,0.0,20100856320.0,605.0,90.0,20100856320.0,605.0,80.0
433,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_433.txt,0.0,-57.0,0.0,-390.0,68.0,68.0,68.0,-266.0,105.0,105.0,105.0,-28.0,5.0,5.0,5.0,-346.0,5.0,5.0,9.0,-152.0,105.0,105.0,187.0,-1182.0,False,78125.0,0.0,20190943872.0,608.0,96.0,7650339840.0,573.0,26.0
434,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_434.txt,17.0,17.0,17.0,-415.0,54.0,54.0,91.0,-94.0,46.0,46.0,88.0,-46.0,0.0,-49.0,0.0,-519.0,73.0,73.0,73.0,-114.0,73.0,73.0,269.0,-1188.0,False,78125.0,0.0,5560464000.0,519.0,76.0,0.0,519.0,0.0
435,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_435.txt,100.0,100.0,152.0,106.0,0.0,-46.0,0.0,-293.0,17.0,17.0,19.0,-164.0,0.0,-10.0,0.0,-190.0,39.0,39.0,64.0,-129.0,100.0,100.0,235.0,-670.0,False,78125.0,0.0,13744852992.0,569.0,87.0,3974252800.0,469.0,49.0
436,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_436.txt,24.0,24.0,43.0,39.0,0.0,-8.0,0.0,-183.0,0.0,-26.0,0.0,-265.0,68.0,68.0,86.0,58.0,37.0,37.0,37.0,-121.0,68.0,68.0,166.0,-472.0,False,78125.0,0.0,14787872288.0,602.0,85.0,3592350720.0,440.0,37.0
437,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_437.txt,118.0,118.0,215.0,117.0,0.0,0.0,0.0,-615.0,127.0,127.0,210.0,111.0,86.0,86.0,171.0,-244.0,0.0,0.0,0.0,-615.0,127.0,127.0,596.0,-1246.0,False,78125.0,0.0,13358004660.0,622.0,85.0,0.0,615.0,0.0
438,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_438.txt,53.0,53.0,127.0,21.0,0.0,-1.0,0.0,-244.0,0.0,-1.0,0.0,-369.0,0.0,-43.0,0.0,-437.0,44.0,44.0,63.0,-71.0,53.0,53.0,190.0,-1100.0,False,78125.0,0.0,16321354920.0,639.0,93.0,16321354920.0,597.0,62.0
439,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_439.txt,49.0,49.0,49.0,-62.0,15.0,15.0,28.0,-126.0,0.0,-32.0,0.0,-288.0,0.0,-7.0,0.0,-431.0,0.0,-12.0,0.0,-318.0,49.0,49.0,77.0,-1225.0,False,78125.0,0.0,22177648350.0,628.0,95.0,19359440100.0,607.0,70.0
440,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_440.txt,32.0,32.0,32.0,-174.0,19.0,19.0,19.0,-194.0,71.0,71.0,108.0,22.0,0.0,-15.0,0.0,-305.0,10.0,10.0,10.0,-165.0,71.0,71.0,169.0,-816.0,False,78125.0,0.0,10395800400.0,542.0,78.0,8663743200.0,530.0,56.0
